id,Age,Sex,Ethnicity,Health,Work,Beef,Lamb,Pork,ProcessedRedMeat,Burgers,Sausages,Offal,Poultry,GameBirds,Fish,Alcohol,Fruit,Veg
10944,a10_15,M,white,good,u16_75pl,4.173,0,68.75,0,18.75,0,0,63.0625,0,33.75,0,32.88,177.478
10945,a10_15,M,white,good,u16_75pl,0,0,28,31.375,21,45,0,0,0,14.301825,0,215.1,54
10946,a10_15,M,white,verygood,u16_75pl,0.1136,0,0,2.4069,31.25,150,0,60.8727,0,24.4143,0,11.742,86.2553725
10947,a10_15,M,white,verygood,u16_75pl,9.725,34.5113125,0,0,0,30,0,33.325,0,39.74,0,122.4,498.5652375
10948,a10_15,M,white,good,u16_75pl,0,0,0,0,12.1272,25,0,46.25,0,0,0,182.541895,95.1122225
10949,a10_15,M,black,verygood,u16_75pl,54.4183,0,0,0,0,0,0,11.62505,0,0,0,0,48.46275
10950,a10_15,M,white,verygood,u16_75pl,21.44975,0,0,33.31975,0,45,0,47.0775,0,57.568,0,26.547,135.66281
10951,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,51.6758,0,26.161875,0,87,10.6334
10952,a10_15,M,white,good,u16_75pl,4.86625,12.1441875,0,21.25,0,0,0,24.082325,0,0,0,0,34.353975
10953,a10_15,M,white,verygood,u16_75pl,0,14,27.6015,13.8,0,67.5,0,99.71,0,8.766225,0,141.400625,191.7865215
10954,a10_15,M,white,verygood,u16_75pl,13.179,0,0,6.09,0,30,0,4.311,0,0,0,183.25,20.159935
10955,a10_15,M,white,good,u16_75pl,0,0,0,22,28.5,81.919125,0,16.5255,0,0,0,0,82.31165
10956,a10_15,M,white,good,u16_75pl,0,0,0,11.5,32.6625,0,0,50.9245425,0,19.9465,0,0,80.11505
10957,a10_15,M,white,good,u16_75pl,43.20575,0,0,20.125,22.5,0,0,28.9756875,0,45,0,0,69.967436
10958,a10_15,M,white,good,u16_75pl,1.46055,0,18.3115,0,0,46.5,0,0,0,0,0,2.878125,44.417095
10959,a10_15,M,white,verygood,u16_75pl,22.25,0,0,0,0,33.5,0,40.869,0,9.22325,0,137.387,203.13258
10960,a10_15,M,white,verygood,u16_75pl,6.615168,0,0,15.84090325,0,0,0,47.30698775,0,1.09615275,0,25.5,131.2012858
10961,a10_15,M,white,good,u16_75pl,19.23025,0,8.75,11.59775,0,0,0,47.925,0,0,0,47.718,38.52485
10962,a10_15,M,white,good,u16_75pl,7.675,0,0,22.125,0,29.2378125,0,0,0,28.75,0,129.175,52.1435
10963,a10_15,M,white,verygood,u16_75pl,14.375,0,0,17.25,0,0,0,140.9436,0,0,0,0,138.503095
10964,a10_15,M,asian,verygood,u16_75pl,0,21.625,0,0,0,0,0,102.8734,0,2.85,0,110.5,40.6350625
10965,a10_15,M,white,good,u16_75pl,53.45,0,0,0,45,0,0,189.125,0,78.975,0,0,80.748315
10966,a10_15,M,white,verygood,u16_75pl,16.0622,0,0,37.7475,0,0,0,4.7025,0,5.27,0,43.675,150.0815
10967,a10_15,M,white,verygood,u16_75pl,36.9248,0,0,11,19.116,15.294375,0,8.55,0,0,0,0,47.15385
10968,a10_15,M,white,good,u16_75pl,33.9,0,46.944,0.252,0,12.3211,0,7.797,31.141211,21.2625,0,86.5219425,116.0592425
10969,a10_15,M,white,good,u16_75pl,55.70651,0,0,25,0,0,0,6.4665,0,0,0,25,54.87046
10970,a10_15,M,black,good,u16_75pl,41.65,15.95,0,0,0,0,0,98.2,0,1.3,0,9.32125,239.74305
10971,a10_15,M,white,verygood,u16_75pl,10,0,0,0,11.2875,30,0,0,0,7.29,0,230.65,153.275
10972,a10_15,M,white,good,u16_75pl,18.575,0,7.5,23,0,0,0,36.4152025,0,0,0,34.24144,85.592645
10973,a10_15,M,white,verygood,u16_75pl,82.1,0,2.65725,0,0,30.133125,0,49.50975,0,0,0,0,46.47282
10974,a10_15,M,asian,good,u16_75pl,0,0,0,0,0,0,0,80.92825,0,0,0,107.1425,41.14251
10975,a10_15,M,white,bad,u16_75pl,0,24.616,0,0,0,19.25,0,6.4665,0,0,0,25,20.824975
10976,a10_15,M,white,good,u16_75pl,13.90275,0,8.8515,3.30525,21.0675,37.5,0,46.01736,0,0.2904875,0,55.4055,63.550905
10977,a10_15,M,white,verygood,u16_75pl,11.0405375,0,0,37.5,0,0,0,72.2525,0,33.21,0,50.6,90.020825
10978,a10_15,M,mixed,verygood,u16_75pl,35.841925,0,0,7.398675,0,60,0,70.275,0,0,0,2.6481,214.50365
10979,a10_15,M,white,verygood,u16_75pl,0.15275,0,0,25.18025,0,30,0,0,0,0,0,75.90925,83.69333
10980,a10_15,M,white,verygood,u16_75pl,0,23.55,0,35.9,0,35,0,46.875,0,0,0,155.45,65.184325
10981,a10_15,M,white,good,u16_75pl,21.4581875,0,13.575,2.8603125,0,21.89225,0,32.5,0,20.0475,0,267.0686,186.421855
10982,a10_15,M,white,verygood,u16_75pl,0,0,0,15,0,30,0,44.0275,0,0,0,0,45.8
10983,a10_15,M,white,verygood,u16_75pl,0,0,0,7.35,20.68625,17.5,0,37.4050625,12.5,0,0,50.605625,54.51925
10984,a10_15,M,white,good,u16_75pl,0,0,0,0,0,0,0,43.11,0,0,0,0,0
10985,a10_15,M,white,good,u16_75pl,0.6486,0,0,39.0346,0,26.6225,0,40.5196,0,15.045,0,207.7532,96.3124
10986,a10_15,M,white,verygood,u16_75pl,28.09125,0,0,0,0,72.5,0,76.196,0,14.275,0,213.75,161.72115
10987,a10_15,M,white,verygood,u16_75pl,0.8926575,0,1.3146,36.9278125,0,19.419125,0,0,0,0,0,6.795,134.79615
10988,a10_15,M,asian,verygood,u16_75pl,0,0,0,0,0,34,0,155.4,0,19.9375,0,101.415255,80.6014825
10989,a10_15,M,asian,good,u16_75pl,0,0,0,0,0,0,0,77.6,0,0,0,3.75,136.2168
10990,a10_15,M,white,good,u16_75pl,4.7606975,0,10.712425,35,28,42.375,0,0,0,0,0,0,83.291185
10991,a10_15,M,white,good,u16_75pl,44.8132975,0,6.330425,37.5,0,0,0,45.25,0,0,0,0,58.846285
10992,a10_15,M,white,verygood,u16_75pl,43.4876,0,0,26.168075,21.12175,60.75,0,36.304965,0,25,0,116.88125,127.25809
10993,a10_15,M,asian,good,u16_75pl,16.401725,0,0,0,0,0,0,100.6441525,0,0,0,0,42.296775
10994,a10_15,M,white,verygood,u16_75pl,0,0,0,42.5,0,15,0,97.933,0,12.558,0,124.917825,23.534
10995,a10_15,M,mixed,good,u16_75pl,8.74855,20.55,0,19.1105,0,0,0,11.313125,0,0,0,277.24015,180.0870485
10996,a10_15,M,white,good,u16_75pl,0,0,20,24.375,0,40.5,0,105,0,25,0,33.27775,47.795
10997,a10_15,M,white,good,u16_75pl,9.191,0,0,18.75,0,0,0,8,0,6.723,0,80,57.4982675
10998,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,80.50225,0,30.5,0,135.1525,148.2661
10999,a10_15,M,white,verygood,u16_75pl,0,15.85,0,0,0,0,0,77.76,0,98.7903055,0,116,191.95
11000,a10_15,M,white,good,u16_75pl,36.225,0.879375,0,17.73825,0,2.1,0,24.12043,0,0,0,0,53.205355
11001,a10_15,M,white,verygood,u16_75pl,26.899875,0,0,8.628625,0,5.75,0,40.37945,0,0,0,153.30965,81.492575
11002,a10_15,M,white,good,u16_75pl,0.3831675,0,0,8.2910925,28,60,0,72.87515,0,0,0,16.56126,53.022015
11003,a10_15,M,white,good,u16_75pl,31.439375,0,0,13.720625,0,67.5,0,55.914,0,26.325,0,27.0475,118.659755
11004,a10_15,M,white,verygood,u16_75pl,0,0,0,22,10.875,37.1685375,0,73.417,0,0,0,0,52.9647
11005,a10_15,M,white,verygood,u16_75pl,25.5005,0,0,18.8125,0,30,1.3875,15.182865,0,0,0,15.075,71.682
11006,a10_15,M,white,verygood,u16_75pl,20.420975,0,40,77.599475,0,30,0,16.80625,0,114.3,0,78.3167,137.081025
11007,a10_15,M,white,verygood,u16_75pl,5.017565,0,0,0,0,0,0,5.8625,0,63.75,0,143.7679475,132.812455
11008,a10_15,M,white,verygood,u16_75pl,60.275,6.925,0,17.25,0,8.7499,0,22.75375,0,0,0,46.5796,147.587235
11009,a10_15,M,white,good,u16_75pl,18.5,0,61.1,58,0,0,0,0,0,0,0,17.0284,122.75429
11010,a10_15,M,white,verygood,u16_75pl,22.5,0,0,32.35,0,0,0,46.4605,0,0,0,7.85625,12.3164625
11011,a10_15,M,white,verygood,u16_75pl,18.5,0,0,5.75,12.65,0,12.5,0,0,15.41,0,57.399,136.02525
11012,a10_15,M,other,good,u16_75pl,12.625,0,0,0,25,15,0,25.6246875,0,8.75,0,25,64.221465
11013,a10_15,M,white,verygood,u16_75pl,22.946,0,0,8.5,0,0,0,46.339945,0,9.5175,0,75,64.297155
11014,a10_15,M,white,verygood,u16_75pl,7.8025,0,0,31.625,0,45,0,14,0,39.725,0,90,74.93
11015,a10_15,M,white,verygood,u16_75pl,30.16117,0,21.175,0,0,30,0,36.864,0,0,0,177.35,105.1955875
11016,a10_15,M,white,verygood,u16_75pl,84.55,0,0,97.35,0,0,0,0,0,0,0,25,178.056675
11017,a10_15,M,black,verygood,u16_75pl,54.9872,0,0,0,0,0,0,75.2806,0,13.4,0,101.17725,98.561025
11018,a10_15,M,white,good,u16_75pl,101.83734,0,12.78375,51.015625,0,26.5,0,8.3448,0,29.5,0,0,98.77548
11019,a10_15,M,white,good,u16_75pl,6.125,21.62325,0,26.25,0,36.75,0,60.21,0,18.4375,0,116.75,141.79535
11020,a10_15,M,white,verygood,u16_75pl,15,0,0,0,0,44.5,0,22.5,0,25.93,0,170.665,121.2286175
11021,a10_15,M,white,verygood,u16_75pl,31.55,0,0,2.11875,0,30,0,66.75825,0,2.08125,0,75,134.4665
11022,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,288.92958,213.2535
11023,a10_15,M,white,verygood,u16_75pl,3.1875,0,5.3145,7.775,0,0,0,118.3025,0,0,0,94,187.58025
11024,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,6.422275,0,31.1375,0,0,124.0287
11025,a10_15,M,white,verygood,u16_75pl,53.75,0,0,62.6564875,0,34.966875,0,47.4876975,0,0.43690625,0,64.3,200.5124788
11026,a10_15,M,white,verygood,u16_75pl,0,24.616,0,0,19.234,28.5,0,23.35425,0,0,0,0,45.611625
11027,a10_15,M,white,verygood,u16_75pl,0.053,0,0,3.2307375,11.2875,30,0,58.6693125,0,1.1030625,0,117.5,89.9785875
11028,a10_15,M,white,verygood,u16_75pl,0,0,0,46.5375,0,10,0,15.4585,0,23.255,0,51.63,76.7063875
11029,a10_15,M,white,verygood,u16_75pl,0,51.1,0,15.33333333,0,0,0,27.66666667,0,31.4685,0,38.33333333,88.90240167
11030,a10_15,M,white,verygood,u16_75pl,17.4463,0,0,40.4493,0,0,0,25.33075,0,20.77,0,17.8056,83.567775
11031,a10_15,M,white,verygood,u16_75pl,74.51933,24.694875,0,11.22768,0,46.071,0,16.8883,0,0,0,8.45896,136.90678
11032,a10_15,M,white,fair,u16_75pl,0.2203125,0,0,13.0171875,0,0,0,35.645,0,0,21.95625,1.70625,127.196375
11033,a10_15,M,white,verygood,u16_75pl,22.408,0,0,0,28.733,0,0,0,0,0,0,50,36.392145
11034,a10_15,M,white,good,u16_75pl,0,0,0,0,0,0,0,0,0,13.125,0,81.05,261.0464875
11035,a10_15,M,black,good,u16_75pl,0,64.45,0,0,0,0,0,51.6,0,71.2,0,147.8625,100.74175
11036,a10_15,M,white,good,u16_75pl,12.5,0,0,25,0,0,0,0,0,12.558,0,83.5,117.697015
11037,a10_15,M,white,verygood,u16_75pl,85.56666667,0,0,18.66666667,0,0,0,46.66666667,0,0,0,146.587,164.0865
11038,a10_15,M,white,verygood,u16_75pl,4.21875,0,11.35,28.3325,0,0,0,0,0,0,0,0,108.32565
11039,a10_15,M,white,good,u16_75pl,2.43425,0,5.4775,28.85,21.12175,5.75,0,5,0,21.875,0,8,35.06751
11040,a10_15,M,white,good,u16_75pl,38.9,0,0,5.75,0,15,0,0,0,0,0,25,138.561375
11041,a10_15,M,white,verygood,u16_75pl,0,0,37.5,31.25,0,30,0,53.70675,0,4.307625,0,143.5,94.3725
11042,a10_15,M,white,good,u16_75pl,0,0,0,0,0,5.62485,15.625,88.515,0,0,0,43.065,95.3444175
11043,a10_15,M,white,good,u16_75pl,31.60675,0,0,53.67425,0,0,0,63.625,0,11.99958,0,177.606,32.394
11044,a10_15,M,white,fair,u16_75pl,12.99775,0,0,10.42425,0,49.2844,0,49.75,0,0,0,3.731,70.22637775
11045,a10_15,M,white,verygood,u16_75pl,18.5,0,0,32.12783,0,36.75,0,43.675,0,0,0,77.4,145.75828
11046,a10_15,M,white,verygood,u16_75pl,14.8,0,0,12.75,0,45,0,16.090625,0,0,0,100.38213,101.5185325
11047,a10_15,M,white,good,u16_75pl,40.0607475,22.5,0,22.8144725,0,56.2497,0,3.6501,0,3.645,0,127.71047,133.318705
11048,a10_15,M,white,verygood,u16_75pl,11.546,0,0,4.32225,45,45,0,18.8145,0,0,0,64.3543,142.734965
11049,a10_15,M,white,good,u16_75pl,31.4175,0,0,14.5,0,15,0,4.90875,0,1.435875,0,1.88625,97.5096125
11050,a10_15,M,white,verygood,u16_75pl,37.8,0,0,0,0,0,2.5164,48.1525,0,36.675,20.0625,57.125,129.8225
11051,a10_15,M,white,fair,u16_75pl,0,0,22.5,5.75,0,38.0355,0,21.16375,0,0,0,50,43.771175
11052,a10_15,M,white,verygood,u16_75pl,0,0,0,25,22.5,0,0,55.06154,0,10.6812,0,18.44375,58.35470625
11053,a10_15,M,white,verygood,u16_75pl,38.95,0,0.675,7.775,0,0,0,0,0,0,0,137.5,157.1274428
11054,a10_15,M,white,good,u16_75pl,0,0,0,11.5,19.91805,0,0,24.202,0,0,0,25,43.84337
11055,a10_15,M,white,good,u16_75pl,46.875,0,0,11.5,0,69.0711,0,80.8125,0,12.0375,0,29.139,107.4884375
11056,a10_15,M,white,verygood,u16_75pl,43.1,0,0,2.55,0,0,0,10.3464,0,0,0,44.15,34.898245
11057,a10_15,M,white,good,u16_75pl,0.19975,0,0,19.32225,0,30,0,36.09823,0,0,0,4.4206625,59.50768
11058,a10_15,M,white,fair,u16_75pl,0.1316,0,0,13.3476,0,0,0,32.5,0,0,0,51.0192,21.9043
11059,a10_15,M,white,verygood,u16_75pl,19.25,0,0,18.25,0,76,0,27.5,0,10.46475,0,0,38.4437
11060,a10_15,M,white,verygood,u16_75pl,37.625,0,0,41.75,0,30,0,57.5,0,0,0,70.8,193.9877
11061,a10_15,M,mixed,verygood,u16_75pl,0,24.616,0,47.5,0,66.75,0,66.095,0,0,0,0.538085,131.85334
11062,a10_15,M,white,verygood,u16_75pl,0,0,0,33.489,0,0,0,52.59375,0,0,0,56.9075,89.91252375
11063,a10_15,M,white,good,u16_75pl,24,0,0,10.75,12.25,0,0,52.2431,0,0,0,0,158.53175
11064,a10_15,M,white,good,u16_75pl,0,0,0,3.225,0,21.1125,0,79.583625,46.44,1.435875,9.9,30.526,165.52185
11065,a10_15,M,white,good,u16_75pl,0,0,0,35.8,0,61,6.25,32.5,0,114.790355,0,100,67.99885
11066,a10_15,M,white,verygood,u16_75pl,0,0,30,0,0,3.25,0,65,0,14.0375,0,39.3113425,169.23225
11067,a10_15,M,white,verygood,u16_75pl,0,0,0,12.5,0,36.5,0,0,0,0,0,102.5,36.122275
11068,a10_15,M,asian,verygood,u16_75pl,0,0,0,0.3267,0,0,0,16.9848,0,16.744,0,48.898,119.370675
11069,a10_15,M,white,verygood,u16_75pl,0,0,30,28.25,10,30,0,2.618,0,0,0,43.396,101.213575
11070,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,88.12385,0,23.11225,0,16.75,0,1.2,4.188475
11071,a10_15,M,white,verygood,u16_75pl,0,0,20,20.091,9.3725,0,0,90.65,0,21.826625,0,22.5,116.688425
11072,a10_15,M,white,verygood,u16_75pl,23.2675,30,15,37.5,0,34.2,0,16.92,0,0,0,36.375,87.439
11073,a10_15,M,asian,good,u16_75pl,0,0,0,0,0,30,0,0,0,0,0,29,324.56475
11074,a10_15,M,white,good,u16_75pl,0,0,0,0,0,60,0,56.25,0,11.1375,0,94.58875,121.46295
11075,a10_15,M,white,fair,u16_75pl,0,32,0,0,0,0,0,12.5,0,4.85,0,25,66.55
11076,a10_15,M,white,good,u16_75pl,10.8,0,19.25,0,20,45,0,117.925,0,5.16375,0,118.75,108.45625
11077,a10_15,M,white,good,u16_75pl,42.625,0,0,12.25,0,23,0,11.7648,0,0,0,0,79.22119
11078,a10_15,M,white,good,u16_75pl,35.475,0,27.5,51.5,9.375,0,0,45.0019,0,2.87175,0,2.4,58.528
11079,a10_15,M,white,good,u16_75pl,1.000445,0,0,91.33752,0,0,0,48.122875,0,2.788875,0,38.24934,109.984235
11080,a10_15,M,white,verygood,u16_75pl,0,0,1.6125,37.5,0,75,0,118.8,0,1.65,0,7.025,239.4577
11081,a10_15,M,white,fair,u16_75pl,0.140765,0,11.5,3.045915,65.4410875,0,0,21.786,0,0,0,1.09018,48.1250525
11082,a10_15,M,white,verygood,u16_75pl,18.45259,0,0,4.54599,0,9.37475,0,11.725,0,0,0,1.62708,61.844645
11083,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,0,9.06315
11084,a10_15,M,black,verygood,u16_75pl,34.15,0,30,8.225,0,0,5.25,8.4372025,0,30.4825,0,85.05,109.8665075
11085,a10_15,M,white,good,u16_75pl,0,0,0,12.5,0,0,0,34.481,0,33.0574,0,0,20.4409
11086,a10_15,M,white,verygood,u16_75pl,22.305115,0,20,20.375,0,0,0,52,0,0,0,0,80.5203575
11087,a10_15,M,white,verygood,u16_75pl,0,0,0,23.5,0,0,0,48.56,0,43.8345,0,237.97,311.8092625
11088,a10_15,M,white,verygood,u16_75pl,0.3008,0,0,6.5088,0,0,0,29.1675,0,0,0,48.7275,71.66734
11089,a10_15,M,white,verygood,u16_75pl,0,0,0,9,20.075,0,0,39.3075,0,0,0,157.087135,92.9518
11090,a10_15,M,white,good,u16_75pl,8.35,0,0,18.25,19.91805,30,0,32.5,0,0,0,134.375,100.162345
11091,a10_15,M,white,good,u16_75pl,0,0,0,4.3515,0,0,0,119.1,0,0,0,25,56.81275
11092,a10_15,M,white,fair,u16_75pl,0,0,0,58.15,14,18.75,0,12.101,0,0,0,0.6,26.958
11093,a10_15,M,white,good,u16_75pl,0.19975,0,0,4.32225,0,0,0,93.5224,0,0.170875,0,1.547,57.4065
11094,a10_15,M,black,good,u16_75pl,20.5,0,0,0,0,50.75,0,68.06789,0,54.625,0,0,105.0546375
11095,a10_15,M,asian,good,u16_75pl,22.625,0,0,0,0,0,0,24.0915,0,26.235,0,76.58324,95.898
11096,a10_15,M,white,good,u16_75pl,19.95,21,0,46,0,0,0,21,0,0,0,196.823,81.41185
11097,a10_15,M,white,good,u16_75pl,0,0,15.5,55.3,0,50.665,0,14.9112,0,5.625,0,62.917,78.0748
11098,a10_15,M,white,good,u16_75pl,46.30375,0,0,12.5,11.18,0,0,11.25,0,0,0,4.0812,168.37502
11099,a10_15,M,white,verygood,u16_75pl,24.33,46,0,0,0,38.25,0,48.75,0,39.175,0,124.77318,247.763625
11100,a10_15,M,white,fair,u16_75pl,0,0,5.25,34.5,21.12175,15,0,23.4315,0,0,0,1.7056,69.45146875
11101,a10_15,M,black,verygood,u16_75pl,25.925,0,0,0,0,0,0,191.625,0,0,0,0,136.346
11102,a10_15,M,white,verygood,u16_75pl,42.5123,19.25,0,25.3353,0,0,0,0,0,0,0,3.9676,35.53905
11103,a10_15,M,asian,verygood,u16_75pl,0,0,0,34.5,0,65.071,0,0,0,0,0,0,1.064
11104,a10_15,M,white,verygood,u16_75pl,25.625,0,0,18.75,0,31.071,0,25,0,37.5,0,472.705,152.010175
11105,a10_15,M,other,good,u16_75pl,0,34.125,0,5.5,0,0,0,20.75,0,0,0,187,121.956875
11106,a10_15,M,white,verygood,u16_75pl,36.966475,0,0,0,0,24.875,0,7.476,0,9.9789,0,29.875,56.906975
11107,a10_15,M,white,verygood,u16_75pl,0,0,0,9.625,11.18,85,0,22.5,0,9.34075,0,101.25,23.18879875
11108,a10_15,M,black,verygood,u16_75pl,27.49,0,18.60075,75,0,0,0,51.2775,0,0,0,0,164.3836
11109,a10_15,M,white,verygood,u16_75pl,20.28248,0,0,12.5,0,20.4185375,0,10.7775,0,10.125,0,0,66.53263
11110,a10_15,M,white,good,u16_75pl,8.755,0,0,51.75,9.75,0,0,33.43225,0,16.744,0,21.75,14.5305
11111,a10_15,M,white,verygood,u16_75pl,0.1194,0,0,14.0297875,0,0,0,56.3657625,0,10.8570125,0,82.2,47.5041375
11112,a10_15,M,white,verygood,u16_75pl,70.9775,0,12.8125,15.1275,0,0,0,83.9275,0,0,0,42.73,126.02
11113,a10_15,M,white,good,u16_75pl,25.88585,0,0,25.76935,0,6.5,0,50,0,0,0,3.2202,147.618675
11114,a10_15,M,white,verygood,u16_75pl,0.20351,0,0,27.40361,0,30,0,10.059,0,37.6125,0,53.72612,20.390675
11115,a10_15,M,white,verygood,u16_75pl,14,0,0,9.375,0,15,0,60.055,0,16.744,0.1716,142,48.3208
11116,a10_15,M,white,verygood,u16_75pl,0,0,17.91375,18.75,10,0,0,52.0024,20.625,12,0,49.933,91.212275
11117,a10_15,M,white,verygood,u16_75pl,0,0,19.25,28,0,20,0,7.5375,0,20.1,0,114.68875,170.02475
11118,a10_15,M,white,verygood,u16_75pl,0,0,13.65925,25,0,0,0,33.618,0,0,0,1.375,68.798
11119,a10_15,M,white,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,0,161.54405
11120,a10_15,M,other,verygood,u16_75pl,0,9.8,27.763,0,12.25,15.25,0,25.7505,0,8.25,0,133.731,171.268
11121,a10_15,M,white,verygood,u16_75pl,36.921,0,0,23.6715,0,10,0,6.5305,0,6.1605,0,0,95.9665
11122,a10_15,M,white,verygood,u16_75pl,0,25,34,5.8,0,44,0,44.559,0,0,0,367.7444,114.87
11123,a10_15,M,white,verygood,u16_75pl,19.9203125,0,0,16.5171875,0,41.3565,0,46.26595,0,0,0,1.70625,172.867852
11124,a10_15,M,white,verygood,u16_75pl,45.46,0,0,23,0,0,0,0,0,0,0,48,167.6433275
11125,a10_15,M,white,good,u16_75pl,0.217375,0,0,22.703625,12.25,0,0,12.5145,0,0,0,28.151,9.1107
11126,a10_15,M,white,good,u16_75pl,7.818,0,100,0,0,8.0355,0,32.5,0,27.558,0,318.14124,223.6580075
11127,a10_15,M,white,good,u16_75pl,0,0,9.60974,11.5,15,0,0,0,0,0,0,170,87.2467875
11128,a10_15,M,mixed,verygood,u16_75pl,0,0,0,5.25,0,24.05325,0,56.75,0,0,0,48.4,149.697475
11129,a10_15,M,white,verygood,u16_75pl,15.625,0,30,0,46.5,0,0,91.2075,0,0,0,155.6,107.124025
11130,a10_15,M,white,verygood,u16_75pl,18.6913125,0,0,7.8181875,0,94.419125,0,71.395625,0,0,0,15.390398,100.9876805
11131,a10_15,M,white,good,u16_75pl,21.175,0,0,11,0,143.0355,0,0,0,8.372,0,38.75,77.886075
11132,a10_15,M,white,verygood,u16_75pl,0.64625,0,0,39.35875,13.7735,0,0,57.7615,0,0,0,119.2425,69.800255
11133,a10_15,M,white,verygood,u16_75pl,25.7175,0,0.10575,19.39125,0,0,0,41.71825,0,19.75,0,119.35,32.17826
11134,a10_15,M,white,fair,u16_75pl,0.287875,0,31,22.729125,0,38.83825,0,60.2,0,0,0,122.2295,51.9555
11135,a10_15,M,white,good,u16_75pl,0,0,0,5.75,28,45,0,28.67175,0,8.652,0,54.453,43.881425
11136,a10_15,M,white,good,u16_75pl,0,0,0,0,22.5,0,0,78.0708,0,0,0,30,50.8417
11137,a10_15,M,white,good,u16_75pl,13.597005,0,0,12.5,41.15805,0,0,46.35175,0,0,0,160.874725,35.56996
11138,a10_15,M,white,good,u16_75pl,0.4648,0,10,14.103,0,12.075,0,29.025,0,0,0,38.25758,100.987805
11139,a10_15,M,white,verygood,u16_75pl,0,0,0,23.8,26.78795,15.875,0,0,0,17.41305,0,0,51.64584
11140,a10_15,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,7.411365,0,25,0,0,70.27805
11141,a10_15,M,white,good,u16_75pl,16.45625,0,29.9025,25,0,15,0,46.2413,0,8.372,0,77.71899,146.31818
11142,a10_15,M,white,verygood,u16_75pl,0,5.00475,0,0,0,36.25,0,63.62044825,0,8.18276625,0,316.63875,207.8173543
11143,a10_15,M,white,fair,u16_75pl,36,0,0,0,21.875,0,0,20.625,0,42.419,0,204.5,178.42076
11144,a10_15,M,asian,fair,u16_75pl,0,60.625,0,0,0,0,0,26.21475,0,14.175,0,60.2595,112.3011563
11145,a10_15,M,white,verygood,u16_75pl,27.675,0,0,61.875,0,0,10,63,0,39.8125,0,25,133.205325
11146,a10_15,M,asian,verygood,u16_75pl,0,0,0,0,0,0,0,60.15,0,0,0,134.832,154.151525
11147,a10_15,M,white,good,u16_75pl,18.5,0,0,16,0,146.75,0,0,0,0,0,63.75,71.588
11148,a10_15,M,white,verygood,u16_75pl,25.625,0,29.75,0,0,12.8568,0,43.59295,0,0,0,154.8503,210.59675
11149,a10_15,M,white,verygood,u16_75pl,14.6340225,0,0,16.8146225,0,0,0,47.35719,0,0,0,7.52485,48.575105
11150,a10_15,M,mixed,good,u16_75pl,0,0,0,29.375,19.91805,48.75,0,63.221875,0,0,0,1.265625,63.88705
11151,a10_15,M,white,good,u16_75pl,26.5,0,52.55,36.875,9.617,60,0,75.65,0,0,0,233.25,63.61635
11152,a10_15,M,white,verygood,u16_75pl,0,0,0,17.85,11.18,0,0,42.2,0,8.372,0,355.55,4.256
11153,a10_15,M,white,good,u16_75pl,20.5,0,0,66.25,0,0,0,46.75,0,9.465125,0,72.45,152.6372275
11154,a10_15,M,white,good,u16_75pl,38.275,0,0,15.25,0,8.0355,0,106.308,0,0,0,0,129.845575
11155,a10_15,M,white,verygood,u16_75pl,18.722625,50.4,0,7.5,0,50,0,22.5,0,0,0,193.21,98.8985175
11156,a10_15,M,white,good,u16_75pl,79.425,0,0,29.75,0,0,0,32.5,0,0,0,157.367,89.2945
11157,a10_15,M,white,verygood,u16_75pl,11.3,0,0,11.5,0,48,0,15,0,26.905,0,138.267775,67.32271
11158,a10_15,M,white,verygood,u16_75pl,47.5,0,0,12.5,0,34.45,0,28.061,0,0,0.14,95.3895,109.59775
11159,a10_15,M,white,verygood,u16_75pl,0.435925,0,15.2,9.432675,0,0,0,24.5,0,66.525,0,3.78394,54.451515
11160,a10_15,M,white,good,u16_75pl,0,0,27,0,0,39.8212,0,8.39862,0,27.058,0,0,69.2002
11161,a10_15,M,white,verygood,u16_75pl,52.755,0,0,5.5,0,0,0,57.6828,0,0,0,30.084,123.407905
11162,a10_15,M,white,good,u16_75pl,0,0,0,17.25,10,28.75,0,67.75,0,0,0,26.525,9.6589375
11163,a10_15,M,other,verygood,u16_75pl,17.75,0,71.075,0,0,0,0,17.875,0,15,0,43.675,246.5206638
11164,a10_15,M,white,verygood,u16_75pl,30.925,0,0,38.75,9.3725,0,0,45.6235,0,11.84535,0,122.35,97.2401675
11165,a10_15,M,white,verygood,u16_75pl,0.464125,0,57.5,33.042875,0,0,0,48.655,0,0.104125,0,88.903875,137.8712875
11166,a10_15,M,white,verygood,u16_75pl,0,12.73806,0,13.5,13.7735,51,0,21.825,0,27.066,0,25,21.69461
11167,a10_15,M,white,good,u16_75pl,13.425,0,0,56.25,0,22.5,0,17.20719,0,0,0,60.55558,45.201795
